district_id,theils_H_race,theils_H_frl,theils_race_cat,theils_frl_cat
1736450,0.00993680606640544,0.008733271986238406,low,low
1736480,0.0023667869565713903,3.159482785953644e-4,low,low
1710380,0.002327119327550406,0.020736661320233336,low,low
0407770,0,0,low,low
5307980,0.0262381470204242,0.009084962793932734,low,low
2911010,0,0,low,low
2011430,0.014563746228358253,6.168449558187293e-5,low,low
5000440,0.019076179789645348,0.026061566994452903,low,low
2928360,0.012200318694551956,0.007305473129680394,low,low
4840440,0.006807258814060797,0.004906005508092346,low,low
2733210,0.01343775365765899,0.004133495091516338,low,low
4840470,0,0,low,low
5513950,0.013445795640927514,0.0031842302818851018,low,low
4221660,0.019485283246030657,0.008008444975801393,low,low
0512480,0.00877853548731107,9.181279914017523e-4,low,low
4840500,0.004467567215515621,0.020695900539054627,low,low
0512510,0.01055660289268348,0.004756342988589707,low,low
4675600,0.11927444200551758,0.3810146223613509,mid-low,high
4221690,0.04401259048672684,0.042956085011307134,low,low
2000007,0.016751683089744167,0.0043554822378341265,low,low
2804020,0.07935244643528314,0.0030254881538386612,mid-low,low
4703870,0.032603790323408176,0.02022622048252052,low,low
3002850,0.020362330215549163,0.013971496711898804,low,low
1810230,0.01533183695008603,2.3536305422611737e-4,low,low
4400990,0.009238918301517152,0.024772369234540324,low,low
1736510,0,0,low,low
2928380,0.03891629122796873,0.016065920675117612,low,low
3627060,0.014624437309157558,0.003240732990566532,low,low
4027840,0.012056659774871078,0.0194190333625789,low,low
4840550,0.005537416707716705,0.0067618154203544474,low,low
2928410,0.015413049607595713,0.01796092295632443,low,low
2000002,0.04797723745369011,0.18783404589774197,low,mid-high
4840590,0,0,low,low
1001620,0.010568766304569191,0.0061552130026201555,low,low
5103520,0.04106009914098281,0.024581916152939035,low,low
1602970,0.04316032643025897,0.015237054101157008,low,low
0636960,0,0,low,low
5308020,0.041029572312166265,0.05267238702448165,low,mid-low
4840620,0.005649709148516199,0.00639471956319051,low,low
5308040,0.025465237200591698,0.019219935076216478,low,low
0407820,0.007699534801930747,0.004104061051855479,low,low
0636970,0.05285398092458985,0.039051308871158145,mid-low,low
4027930,0.018474962852075415,0.016481137691225806,low,low
4840650,0.008290696545813023,0.010203899614778952,low,low
3176860,0.03561215214522796,0.008218262949908298,low,low
0512520,0.012679566105417293,0,low,low
5308070,0.009806539759732984,0.0105360314459649,low,low
1304540,0.006692300099575033,0.003797914330519615,low,low
3502460,0.02815762020888552,0,low,low
4840710,0.054238910208454984,0.05190783917345651,mid-low,mid-low
1603000,0.025074012817136924,0.0031339864905731672,low,low
3627120,0.00209179162410422,0.01868304064992254,low,low
2632070,0,0,low,low
0636990,0.09270527955098114,0.04410242658344959,mid-low,low
4221810,0.01877125040527586,0.01228336084583237,low,low
0637050,0.03303027626761876,0.004472601196725097,low,low
3816980,0.09545693893070288,0,mid-low,low
2011760,0.011900938188158456,0.014661236021254517,low,low
0407860,0,0,low,low
3904660,0.01093111672108343,NA,low,NA
1926580,0.02352331259704035,9.050282227774047e-4,low,low
5513980,0.11905943406923879,0.00978850441484223,mid-low,low
0637110,0,0,low,low
3627150,0.012380134682580757,0.005782746319331683,low,low
3415000,0,0,low,low
3627180,0.014568367513620497,0.003920698199767098,low,low
3000002,0.04528121021003222,0.002483241957436172,low,low
3415030,0.0031286956149945574,7.778540209254177e-4,low,low
0904140,0.008426798707753907,0.003110045509215383,low,low
2510860,0.007492069993802072,0.004171808796738338,low,low
4221840,0.008116269828835945,0.00957844881957543,low,low
2500541,0,0,low,low
2400570,0.060184658389148035,0.025545346544416005,mid-low,low
3400009,0.006737323158878014,0.01819319661123926,low,low
2105430,0.009256563020420274,0.01855277609360556,low,low
4840740,0.014137751198128636,0.014748759768636903,low,low
5514010,0.010228804647971665,5.354395340115901e-4,low,low
3306240,0.005370157920645612,0.0074666027070357,low,low
0407890,0.07277366412558939,0.008891922054987232,mid-low,low
2510890,0.07491092211512126,0.059334333924984,mid-low,mid-low
4840770,0.01126017136347763,0.004173360312307123,low,low
3415090,0.017179460580087715,0.04852993468213682,low,low
0637140,0,0,low,low
1736570,0.014012877014711708,0.001602951516434055,low,low
0407920,0,0,low,low
0637200,0.06156685396078196,0.030109546835925767,mid-low,low
0637230,0,0,low,low
4840800,0.008780901817236706,0.007094400810182711,low,low
0637260,0,0,low,low
4027960,0.001803880274019565,0.01352262469607212,low,low
0637290,0.014976429341010091,0.005318749673170412,low,low
4221870,0.034541140120796544,0.03102309955076589,low,low
3306260,0,0,low,low
0637320,0,0,low,low
1810260,0.008763648085550232,0.0024387448650621726,low,low
4221910,0.006698184402607791,0.20599540260924815,low,mid-high
3415120,0.006717385475887247,0.006822224379112359,low,low
2008130,0.04734102925953045,5.107191312605938e-5,low,low
0637380,0.10350956887409271,0.037832244783096984,mid-low,low
0637350,0.009816914225568194,0.0019719637951609807,low,low
1810290,0.058488964952967244,0.08080220140635479,mid-low,mid-low
5308100,2.795996406157256e-4,0.0033334733335207236,low,low
3415180,0,0,low,low
2312300,0,0,low,low
2007470,0.017153614114849655,0.012935970059420645,low,low
3415210,0.019708282878338056,0.015742454173573155,low,low
5007470,0.007986511410874097,0.0062565766803941636,low,low
2928430,0.04939945135713802,0.004450120275208315,low,low
4703900,0,0,low,low
4607670,0,0,low,low
1900024,0.019195846907953663,0.0016057420662858818,low,low
1802190,0.01429453230240912,6.834291916590643e-4,low,low
1700114,0.05493850609017946,0.005679669286555931,mid-low,low
3904773,0.014185345814883421,NA,low,NA
3100122,0.07087525458375978,0.009020953470591434,mid-low,low
4026640,0.006899615521068192,9.029062897757054e-6,low,low
3627210,0.010569780679174984,0.007337790706341562,low,low
0802130,0.016767629064718598,0.01701694741602136,low,low
3600008,0.007993452361538188,0.0032548416058363902,low,low
1800240,0.014367807843038786,0.013158112631595659,low,low
2803960,0.09416584680516574,0,mid-low,low
4222170,0.026423954446175388,0.007301634019240806,low,low
3904479,0.036426826055404184,NA,low,NA
4220580,0.0050396273464449765,0.011150046966071357,low,low
1736640,0.009729575517385056,0.02005390194263147,low,low
0637470,0,0,low,low
1810350,0.02894064493504456,0.038144874316083745,low,low
3627240,0.01822740489708006,0.006461470447818418,low,low
3415240,0,0,low,low
2510920,0.00882832956829516,0.0012344557050096236,low,low
1926640,0.009771861120967713,0.006237333268959528,low,low
3306270,0,0,low,low
4105020,0,0,low,low
2900002,0.0189321011539358,0.015278623633850763,low,low
1810360,0.02864076936088651,0.010518327649779708,low,low
3415270,0,0,low,low
2011790,0.04498944101402277,5.679334581287184e-4,low,low
2632300,0.011309863673928106,0.01913230607158027,low,low
3817130,0.02879553809249112,2.845303839948317e-4,low,low
1810380,0.017287945426813944,0.005436287767553713,low,low
5007500,0,0,low,low
1736720,0.012027967588954407,0.1284935927148406,low,mid-low
1736750,0.020026250767749762,0.06866425721851846,low,mid-low
2923190,0.019457856765546077,4.988844834354945e-6,low,low
3400769,0.021699118162310682,0.06435123065243561,low,mid-low
3627300,0.00351882478134594,0.003620300562385335,low,low
2928470,0.014305527011111157,0.014983798001116943,low,low
3602340,0.020048900434311342,0.21080774021359538,low,mid-high
4401020,0.015644208497630836,0.011327806665581447,low,low
5308160,0.015651582451601472,0.07327326197599156,low,mid-low
1810410,0.0034386162520931595,0.0035386727514530696,low,low
2732700,0.10853037892763286,0.0294991181632308,mid-low,low
3627330,0,0,low,low
2632220,0.025349793370277384,0.009156031185554234,low,low
4111580,0.04867973254028041,0.028686950912022762,low,low
1603030,0.021694807283298475,0,low,low
3627360,0.009321351957047088,0.0033684673084690467,low,low
2632250,0.04587902763220135,0.020553037348893587,low,low
1810440,0.03440516771907056,0.005703376990605155,low,low
4222050,0.008514408510543282,0.010284578137929662,low,low
5514040,0.010167507072598305,0.007823276492902003,low,low
0619650,0.0733964043639024,0.00816270130927887,mid-low,low
1810450,0.021747427680345495,0.0036291795126213414,low,low
1810470,0.006991513461263698,0.008033635958548864,low,low
2928500,0.14726071597989893,NA,mid-low,NA
1900026,0.00897125983977066,0.0014330119741631517,low,low
3415330,0.022589860839486907,0.0426027642220312,low,low
3627450,0.002927876057459481,0.014993168109827221,low,low
1926670,0.13631647754946977,0.002721690976448795,mid-low,low
2804050,0.06468278421767806,0.007641604336884057,mid-low,low
4222060,0.015861709515107302,0.006698888403042674,low,low
0637500,0.011061383880178494,0.001381521462594928,low,low
1736780,0,0,low,low
2928530,0.013176765782521385,0.017862095219425504,low,low
0510320,0.00720798443991366,0.005102601925713923,low,low
2804080,0.021189192950974056,0.09818104309025014,low,mid-low
3415360,0.031224876539389726,0.0089843704108654,low,low
3100110,0.005154148988839828,2.0028641630636353e-4,low,low
3904795,0.022046897099627063,0.004418262012213892,low,low
2312330,0.02596049285030647,0.04603830709904073,low,low
3817170,0.011334639690771154,2.0694131791771947e-6,low,low
1810500,0.023771346885735137,0.0025483807049135956,low,low
3904836,0.015931581967618794,NA,low,NA
2632280,0.022114226330817634,0.00917159216718075,low,low
1810530,0.015939905932196574,8.514313074727935e-4,low,low
3415390,0.005606618335430977,0.017321989961558433,low,low
4027990,0,0,low,low
0805910,0.027643420928115576,0.008090361875048354,low,low
4840680,0.05617536196518798,0.04569335405992832,mid-low,low
0637530,0.10289901014326577,0.0654082727127801,mid-low,mid-low
4900960,0.02774479320359643,0.004069281755086428,low,low
3622140,0.053509483438515415,0.005073990211253182,mid-low,low
5512030,0.0011573609718619393,0.04481098598868673,low,low
4222230,0.021870740750912304,0.0039814517865619835,low,low
0512570,0.016428339124129776,2.7106878374238004e-4,low,low
1810560,0.034391060506078396,0.019804996233912766,low,low
2733270,0.0040460024046100745,0.015064713437422848,low,low
3000007,0,NA,low,NA
4900990,0.014610918386979208,0.018795165460036022,low,low
1926730,0.002920086257383543,0.011084642125648235,low,low
2804110,0.11983921153006241,0.004723047346101733,mid-low,low
4111610,0.013749864328590973,0.03807246909751978,low,low
1810590,0.01644735148873676,0.017222900404404728,low,low
4100021,0.02935050732543107,0.018866896322925136,low,low
2733810,0.017976377489572787,0.08191838670811231,low,mid-low
4222470,0.020232357267238432,0.009534679359880836,low,low
5308190,0.009323787994279442,9.803858064341589e-4,low,low
0637560,0.02320266844211592,7.434824737874317e-4,low,low
4222140,0.009853038558580135,0.009049410855418001,low,low
1736840,0,0,low,low
0904170,0.016258825931586538,0.0026223568454796396,low,low
1926790,0.03096804229741524,9.730350157363534e-4,low,low
3904480,0.07883561844378527,0,mid-low,low
2510950,0,0,low,low
5103600,0.01867334988809864,0.014167978027660412,low,low
3415420,0.006315414467405216,0.00280996890912929,low,low
3627540,0.004988951991079267,6.74115350737363e-6,low,low
2510980,0.01554717751265471,0.006880976856000417,low,low
2511010,0.009678684299626702,0.00984708495872487,low,low
4222400,0.01726316638525629,0.117271736664147,low,mid-low
1810640,0.035005579888645166,0.010920387678373665,low,low
1810620,0.007959754514830468,0.0014181779632942166,low,low
0200700,0.25270490857755734,NA,high,NA
3905058,0.07622845161654171,NA,mid-low,NA
3904922,0.024069336666145986,0,low,low
2000001,0.02016763055516775,5.370876726818787e-4,low,low
1926820,0.017893786629962792,0.010073429437397542,low,low
1926850,0.010274941726005073,0.0023669373624943717,low,low
1999019,0.011148183069532821,2.3451826162161963e-4,low,low
1736610,0.05936218252332252,0.0014378536397616248,mid-low,low
4222200,0.023986696017027236,0,low,low
3904627,0.028704720145187136,0,low,low
3904952,0.01629891966222075,0.0019504918442258803,low,low
2511040,0.016074390219342122,0.012360963409034703,low,low
2928560,0.01360945954723131,0.003482168158223677,low,low
3627570,0.006966108343502972,6.806270020915105e-5,low,low
2006510,0.07756654694187737,0.013855949998016526,mid-low,low
4222260,0.014840578959675374,0.00459336616616961,low,low
5514130,0.006660848433687377,0.0079149113209387,low,low
4222290,0.007122892215912354,0.0048122990906557936,low,low
1810710,0.009480987614665775,0.005787078625542538,low,low
0637590,0.07076929104822384,0.021798264258907147,mid-low,low
4222320,0.03858174827999969,0.009366392708597229,low,low
0637620,0.015169877831295555,0.03430873672321749,low,low
4222350,0.010194159734050537,0.0098947346320991,low,low
3904906,0.030616114317587848,0.9169644732312243,low,high
3904853,0.015507679848280945,0.019891112945635316,low,low
3904644,0.018967668400986654,0.7881897158034922,low,high
2006930,0.05108222421158144,0.11784575179511741,mid-low,mid-low
3415480,0.0017358318344742525,9.203002260839804e-4,low,low
2928590,0.035160188850208926,0.011582635668343026,low,low
3177180,0.03252986208997318,2.672289058188883e-4,low,low
4222370,0.042042437777874565,0.005701024257364607,low,low
0637630,0.045462915921324024,0.051965899048816606,low,mid-low
3100109,0.002095583537026819,2.1284648498851415e-4,low,low
1810770,0.021509270623600158,0.0011452090722045263,low,low
4222380,0.018240801685612533,0.007772290542299324,low,low
2632310,0.04991447672182327,0.03068303552192569,low,low
2632340,0.010190387148983862,0.0031333196259190448,low,low
2105460,0,0,low,low
3905023,0.030687719971070355,0.006133189119700333,low,low
0904230,0.009538473568314108,0.006634597403269994,low,low
2928620,0.01026426910932784,5.171486676902034e-4,low,low
4840890,0,0,low,low
2702720,0.03101156350182159,0.007869604490955823,low,low
4222410,0.008914020285318326,0.018705314318617893,low,low
3627620,0.002953426838630444,0.003432409155065264,low,low
2312360,0,0,low,low
0637650,0,0,low,low
4840920,0.01659221165589148,0.01557634589017502,low,low
0512540,0.028736785877175552,0.005726199342369503,low,low
5308220,0,0,low,low
1810870,0.0568484220411282,0.038924541397301934,mid-low,low
2312390,0,0,low,low
4840950,0.048091179377140754,0.0710934696684968,low,mid-low
3904804,0.013466277826291546,NA,low,NA
2928680,0.03405788782220035,0.001677090871417943,low,low
3904738,0.010932778007976757,0,low,low
1810900,0.044543401244299966,0.018740012494781234,low,low
3100178,0.026579377906013113,2.7533203549405814e-4,low,low
2928710,0.021921770863305563,0.006423465572765685,low,low
0200710,0.12455342795515731,NA,mid-low,NA
1810860,0.03223650020364579,0.015300029549804368,low,low
5000434,0.04047536233830599,0.04905001550176674,low,low
3627660,0.009568762246603737,2.8128895420672154e-4,low,low
1810830,0.01201559284888471,2.9598507590609424e-5,low,low
1731500,0.04202793538377575,5.935559744586108e-4,low,low
5506300,0.0293482899285555,0.01318499843170385,low,low
1810800,0.01818632199186892,0.004515813674745226,low,low
2500013,0.0032990144263753186,0.0035665723533552327,low,low
3606500,0.008033143364816982,0.0014907451664673184,low,low
5514160,0.015320502390093691,0.021157026715902284,low,low
2632370,0.005559105520433328,0.0035449117666524975,low,low
1736900,0.03971948725933694,0.03637060012010385,low,low
2928740,0.05309773652768465,0.006360508119481913,mid-low,low
3415510,0.010025564152260379,0.0014535102472915385,low,low
4503480,0.03655640120271851,0.11583458738170643,low,mid-low
4503510,0.04200060168067867,0.03726604109485297,low,low
4503540,0.018348125563501558,0.47908251519483286,low,high
4503570,0.0029124256992396815,0.190731724688353,low,mid-high
4503600,0.012533188193478376,0.10031192855157853,low,mid-low
4503630,0.06442143595818146,0.17914154594167436,mid-low,mid-high
4503660,0.10249308804234022,0.3547873854459018,mid-low,high
4666930,0.010633323470264293,0.008943570056289804,low,low
4841010,0.0073587059899593655,0.017770346072092612,low,low
2011820,0.006021957798226578,0.007199382265946852,low,low
1926910,0.013578128184641651,0.007405043007275048,low,low
2105490,0.005700980237157149,0.011316586156387781,low,low
5514190,0.01191838793350932,0.003579804948915896,low,low
0637680,0,0,low,low
2500002,0.014349549988623079,0.006257722827565508,low,low
1810950,0.019947302485537517,0.01608310154285222,low,low
3627750,0.041329067439400215,0.0017409952126706619,low,low
3627780,0.01454401759749374,0.010000064534602197,low,low
3904580,0.04941745708354959,2.809600754435053e-4,low,low
4028170,0.005858489612596493,0.004309072620379276,low,low
2928770,0,0,low,low
1927000,0.023205003061134096,0.00273046127124956,low,low
4028200,0.049731949637234756,0.027502887194699406,low,low
4841070,0.03458964147607578,0.006639262133477194,low,low
2928800,0.03808483679983782,0.007965176692468483,low,low
5308250,0.033001624255460035,0.14097844101155557,low,mid-low
1736960,0.11034976004727526,0.02554160207602599,mid-low,low
5514220,0.008213084030812801,0.01153493471917653,low,low
3415540,0.015580365688640819,0.010147343748486623,low,low
5103640,0.03582110304126656,0.0349092559226742,low,low
5308280,0.12869004218294403,0.020978399903547464,mid-low,low
0904260,0,0,low,low
4111640,0,0,low,low
0637710,0.0020333266804382646,0.004513310166643917,low,low
2912450,0,0,low,low
4841100,0.24718196771096834,0.3976833665856632,mid-high,high
4222530,0.016736897936419932,0.019192166601497262,low,low
3024690,0,NA,low,NA
3003660,0,NA,low,NA
4841130,0,0,low,low
1701419,0.01630293026585141,0.005332079104199366,low,low
4222590,0.00860451633109356,0.0068307285185723945,low,low
2733300,0.031648864735279836,0.0043667593982085065,low,low
2011850,0.061778246071875195,0.15373277820443149,mid-low,mid-high
4841190,0.0025189337022542306,0.007071370726523015,low,low
0512630,0.008860939282237775,0.007959587428764752,low,low
4841220,0.04598240093340124,0.055412419651549825,low,mid-low
3415570,0,0,low,low
1737020,0,0,low,low
3415600,0,0,low,low
2733330,0.034644865542112914,0.033482902981426935,low,low
2632550,0.022008053675564326,0.013627439240665647,low,low
1737050,0,0,low,low
5514340,0.04989916699719465,0.0011197237618323537,low,low
4222560,0.019765686086122346,0.029002193504576126,low,low
3905042,0.012258304090360687,0.0019153211115157226,low,low
0512660,0.07937249123336744,0.12606143031670253,mid-low,mid-low
4028350,0.027656415038267324,0.006680119477537423,low,low
3502490,0.02976365997941772,0,low,low
2511130,0.03550907320161963,0.06153819966739108,low,mid-low
3904481,0.04002253799085637,0.0754212200840391,low,mid-low
3904822,0.007273062038887482,0,low,low
3904837,0.014174344544755723,0,low,low
3905006,0.009528821847188293,NA,low,NA
3175630,0.020019869379373487,0.004410969103101514,low,low
2733390,0.018014223789278576,0.006785309788936423,low,low
3415630,0.00790458722906494,0.01565189673074058,low,low
2928860,0.034807569413036796,0.14426998819590786,low,mid-low
5007530,0.026387121148719973,0.013121941512580058,low,low
0806630,0.009913917561413566,0.0015494911228326066,low,low
4222600,0.00946355995975519,0.021478509310537765,low,low
1737080,0.050618027610317945,0.0844860715881071,mid-low,mid-low
4111670,0.03443838069964852,0.02081633716993464,low,low
3415660,0,0,low,low
4222620,0.00773566525137504,5.279586970900239e-4,low,low
3024810,0,0,low,low
4841250,0.0098243556310802,0.03501623075825954,low,low
2632610,0.011117882492723096,0.007318907030752461,low,low
3627900,0,NA,low,NA
1810980,0.002334918422045498,0.007819520500378246,low,low
4841280,0.007884318308104843,0.017984184271899423,low,low
1927060,0.026672411322484036,7.634142129395965e-4,low,low
0637770,0,0,low,low
3612990,0.029713595396376528,0.0048755487664627365,low,low
4800002,0,0,low,low
4841340,0.03575764822767751,0.00278750728601402,low,low
1737120,0,0,low,low
1737140,0,0,low,low
1925200,0.050024331921269934,2.7098620463632565e-4,mid-low,low
3904471,0.008298321690361252,NA,low,NA
1737170,0.03168197928333719,0.04231398195823849,low,low
0103062,0.03889072658350846,0.06257052251392281,low,mid-low
3904599,0.009375937619555222,0,low,low
0408020,0.0015659150632340415,0.003237393380526339,low,low
3176980,0.01509703125560505,1.2944532783401209e-4,low,low
1737230,0.04997499140338039,0.018472977984809003,low,low
2011880,0.014646925071905164,0.0029372434310300623,low,low
1737320,0,0,low,low
2314820,0,0,low,low
4111720,0.01085264796967248,0.015367548565909741,low,low
3904858,0.04373050294763202,0,low,low
3006110,0.019300204077401163,0.003323324110291864,low,low
3817460,0.018704165821488622,2.9154785124922015e-5,low,low
2011910,0.011956750580264503,0.012972460720341101,low,low
0408080,0.008189707310367543,4.5198748974102334e-4,low,low
1737380,0.01309590300562243,0.003082931793475506,low,low
1737410,0,0,low,low
1737440,0,0,low,low
1603060,0.01482350680150437,0.03435582809683555,low,low
3904472,0.008026906810699556,0,low,low
3100085,0.003101889710749923,0.0016863333184635734,low,low
4111760,0.009082592498951617,0.007015981670446822,low,low
3024930,0.013056536147835807,0.01079350793347254,low,low
1737470,0,0,low,low
2733420,0.010235742301274,2.17755330542009e-4,low,low
2201410,0.05121342016056621,0.028863334405514085,mid-low,low
2632640,0.017089276838949372,0.009169287612197414,low,low
2201440,0.06660016999427557,0.028038103773080813,mid-low,low
2733450,0.014901587605651734,7.178689788952055e-4,low,low
2928920,0.01734503336105059,0.006678756964976337,low,low
2733480,0.01490684351396869,0.0029847520931121467,low,low
2929100,0.03166673059319454,0.004044583974085065,low,low
2733510,0.04882239065772465,0.06256678829760479,low,mid-low
2929130,0.1221316950622563,2.270610712832601e-6,mid-low,low
2733540,0.007390460935413188,0.008385220067140863,low,low
2201470,0.009453530676591663,0.0048091906259364265,low,low
2600012,0.012791505873115585,0.009852389823675221,low,low
2201500,0.05405055682290669,0.024172141159969074,mid-low,low
2733600,0.005222262862406655,0.0021970865814835436,low,low
2929250,0.016642706007271666,0.002265671881422822,low,low
5308310,0.024293651142061144,0.003733626231558036,low,low
2201530,0.0850240993344982,0.020869111006561674,mid-low,low
1201740,0.03924123804807736,0.25637201195124687,low,high
2632820,0.012558434748235066,0.03863749493092139,low,low
2927060,0.03666707547508433,0.5062308179234261,low,high
2632850,0.010253449006209657,0.009583079157438359,low,low
2201560,0.15409689868933688,0.04753036971249824,mid-high,low
2929280,0.2669014082691587,0.022682501566491386,high,low
2700008,0.07081672285859486,0.02003698294712177,mid-low,low
2733780,0.021543670340934573,0.029269743815069135,low,low
2632880,0.016400775716217134,0.009359620529946362,low,low
1201770,0.03190176842588649,0.05132945485950783,low,mid-low
2201590,0.05001716924618979,0.03617400704451437,mid-low,low
2201620,0.17657552132398102,0.043232872630662965,mid-high,low
2400600,0.08802276835003348,0.08706080922208544,mid-low,mid-low
2733790,0.009765226355364415,0.007515903722554241,low,low
2733870,0.007392097677734396,0.001181605342098519,low,low
2201650,0.1138596940126919,0.08533093300142501,mid-low,mid-low
0805370,0.12202455494695123,0.18807501390106646,mid-low,mid-high
2011970,0.0634901938215379,0.01617477599351124,mid-low,low
5103660,0.03149059432563441,0.056547506041003344,low,mid-low
4841350,0.05501438094279914,0.042410666103901574,mid-low,low
0904290,0.0157758494259859,0.010974599058477724,low,low
3415690,0.006910181141176512,0.0017285591221074057,low,low
3628020,0,0,low,low
4841400,0.01092021578130502,0.017563882309690738,low,low
5007680,0,0,low,low
0904320,0.025297389152680823,0.01744074968976901,low,low
2929340,0.02309708292298558,0.005687506352214441,low,low
0637890,0.007276412219114616,0.021862950548490405,low,low
2632940,0.016256253190959965,0.016520899555641858,low,low
0408130,0,0,low,low
4111790,0.008601460090263488,2.5942528022579215e-4,low,low
3024990,0.15665597044305685,0.037335028241957,mid-high,low
3415720,0,0,low,low
0637950,0.01972431088469527,0.07945068859339244,low,mid-low
3817570,0.006859501370757255,0.039358904713343364,low,low
4624850,0.013251741283643176,0.042452290099339346,low,low
5514430,0.01525303320050971,0.0010163119663895424,low,low
3704320,0.1153721172609734,0.23248517343043879,mid-low,mid-high
5007710,NA,NA,NA,NA
1927240,0.033263094892373515,0.002185497766765448,low,low
3100041,0.002606129623964018,4.0591359066232557e-4,low,low
2007860,0.0011566677570354217,0.0027803103845548253,low,low
4841430,0.008655441507746662,0.01696458427119698,low,low
2632970,0,0,low,low
5308340,0.011077180061254278,0.003717626444655508,low,low
2733900,0.016207076612730315,0.02272985446069771,low,low
3177100,0.013702006250878009,8.3981231798515e-4,low,low
0500028,0.003348219901555988,0.0012177945606601831,low,low
5308400,0,0,low,low
1737490,0.009571343216797167,0.008079304040715081,low,low
3306330,0,0,low,low
2800189,0.010813672518657511,0.021874116590982536,low,low
3817670,0.08509684108230968,2.2945233704153124e-4,mid-low,low
1927270,0.04256601592005777,0.006591885906685133,low,low
3628050,0.010271746561191312,0.0011250034877141033,low,low
4222770,0.025400289762940703,0.013065365356599681,low,low
5103690,0.01960502450561167,0.14737826566137338,low,mid-low
1737590,0.02982154218772154,0.002910602632581378,low,low
2929370,0.04482640664491396,0.013952793340810789,low,low
0806660,0.009005348695823352,0.0041004083914282325,low,low
4222790,0.10589097336120169,0.13832793724478235,mid-low,mid-low
1737650,0.03574122868794312,0.019586734052251767,low,low
4222800,0.00841747523341836,8.608608299312954e-4,low,low
2929430,0.020802875086090723,6.171627766843038e-4,low,low
1737680,0.0038736250003551043,0.003471636964405944,low,low
5308430,0,0,low,low
5308460,0.0042865904643831,0.008102527095812398,low,low
2700127,0.005069322592500058,1.574706604980048e-4,low,low
1304560,0.00492714470090291,0.0153258946948131,low,low
2633000,0,0,low,low
4841520,0.005031066133042168,0.007390715625860325,low,low
5308490,0,0,low,low
4028590,0.005411568217379414,0.006791446939280197,low,low
2012030,0.04548843155331933,1.9226957551491033e-7,low,low
3817760,0,0,low,low
4841550,0,0,low,low
1742310,0.006756706787734807,0.008424239597590021,low,low
3177190,0.008568482098331423,0.003015262102804843,low,low
3402880,0,0,low,low
0904350,0,0,low,low
3904482,0.039672398475445916,0.13005712094303146,low,mid-low
5514490,0.021464558308128632,0.0229205293688769,low,low
5308520,0.0175166143313843,0.0012234054739164,low,low
3025020,0.002038749291529331,0.004323687782913126,low,low
3025050,0,0,low,low
1737800,0,0,low,low
1737830,0.018827644795026358,0.0025043356924858763,low,low
1304590,0.03602810263764512,0.009808158774398855,low,low
4703960,0.024646207884149094,0.004247140543883768,low,low
3306360,0,0,low,low
2929490,0.008275896967422265,7.446441216610595e-4,low,low
2738160,0.01208824714702519,0.00165473701834763,low,low
4028620,0,0,low,low
4028650,0.032512267327279264,0.001758320633030543,low,low
4028680,0.017617435669419958,0.07941779376545675,low,mid-low
2738190,0.03529966864971687,0.01571771578614436,low,low
3628110,0.015647214197794312,2.5604693616942862e-6,low,low
3415750,0,0,low,low
4028710,0.013095281631482618,0.033957948436520426,low,low
4222830,0.009846267703168765,0.0966155882565508,low,mid-low
2633030,0.02624510403116665,0.005426396836412033,low,low
5514520,0.11582781347736336,0.004290907383023406,mid-low,low
3628140,0,0,low,low
4841610,0.007477419244462407,0.012257418530584468,low,low
2012060,0.024228804866521562,0.005207112415477053,low,low
1737980,0.012569367801696252,0.004321519037128737,low,low
2929520,0.04115935991375455,0.002577711323863327,low,low
0638010,0.08837090270709058,0.038728671376552885,mid-low,low
3306390,0,0,low,low
3704380,0.04210147042107527,0.034749703441157,low,low
5509390,0,0,low,low
2804170,0.01647125578958733,4.198382811321579e-4,low,low
0638040,0,0,low,low
3415810,0,0,low,low
2511220,0.009251829835703967,0.002387069395284577,low,low
4028800,0.008724829259147223,0.02671927572651445,low,low
0904380,0.013753983888729513,0.027850707996003615,low,low
0638070,0.04504676657668291,0.018459271585743113,low,low
3200450,0.03122772582222358,0.19074689348391796,low,mid-high
1927390,0.007206581388728869,0.025180119766194324,low,low
2511250,0.01070038028108183,0.016651985348775204,low,low
5514550,0.00770346129176725,0.007164909087879595,low,low
2929580,0.03938153627799389,0.024222349923940806,low,low
3415840,0,0,low,low
3904483,0.008860769526178869,0,low,low
2929640,0.03181657393112482,6.512132703239313e-4,low,low
3306420,0,0,low,low
5007830,0,0,low,low
4028920,0,0,low,low
2912480,0,0,low,low
3800016,0.05562596873992269,5.938062307904363e-5,mid-low,low
2929670,0,0,low,low
0806750,0.006427519563633651,0.005309279579277416,low,low
3905029,0.014007618812128211,0,low,low
4028980,0.006829487075450812,0.002145439387180368,low,low
1927480,0,0,low,low
4841670,0.013974910406484142,9.573054077921997e-4,low,low
0904440,0.023247127118094343,0.017928312063175796,low,low
3415870,0.002784608134769624,2.7483213976784677e-5,low,low
5514580,0.024658469214026417,0.003115244060524667,low,low
3306450,0,0,low,low
3306480,0,0,low,low
0638130,0,0,low,low
5007860,NA,NA,NA,NA
4841700,0,0,low,low
1700112,0.0037687803359322354,0.0033641628868615794,low,low
1738100,0,0,low,low
3904923,0.010541900322919826,NA,low,NA
4029010,5.348129516549039e-4,5.680064971956456e-4,low,low
0512930,0,0,low,low
