district_id,school,enroll_d,frl_enroll_d,pct_frl
0900060,4,2204,1529,0.694
0900070,2,1228,661,0.538
0900090,1,381,125,0.328
0900120,5,3044,293,0.096
0900150,1,183,37,0.202
0900207,1,501,356,0.711
0900208,1,1105,602,0.545
0900210,5,2622,568,0.217
0900212,1,1122,773,0.689
0900214,1,776,503,0.648
0900215,1,360,198,0.55
0900216,1,282,120,0.426
0900217,1,518,417,0.805
0900219,1,650,394,0.606
0900220,1,505,246,0.487
0900221,1,793,504,0.636
0900226,2,1062,6,0.006
0900240,1,388,47,0.121
0900270,5,3128,928,0.297
0900330,7,2003,1041,0.52
0900360,2,744,177,0.238
0900390,1,165,67,0.406
0900420,5,2543,883,0.347
0900450,36,18993,12368,0.651
0900510,13,7416,4005,0.54
0900540,4,2588,539,0.208
0900570,2,865,299,0.346
0900630,1,74,22,0.297
0900660,2,461,137,0.297
0900690,4,1494,274,0.183
0900700,16,8451,5442,0.644
0900720,1,154,73,0.474
0900750,7,4123,612,0.148
0900780,1,209,52,0.249
0900810,3,1542,546,0.354
0900840,4,2209,515,0.233
0900870,1,77,21,0.273
0900900,1,440,96,0.218
0900910,1,469,214,0.456
0900930,1,111,33,0.297
0900960,4,1531,348,0.227
0900990,4,1932,516,0.267
0901020,18,11549,6060,0.525
0901050,7,4724,87,0.018
0901080,1,204,73,0.358
0901110,5,1273,570,0.448
0901170,4,818,172,0.21
0901200,3,960,250,0.26
0901230,4,1772,376,0.212
0901260,12,5795,3805,0.657
0901290,8,2838,889,0.313
0901320,5,2543,547,0.215
0901350,3,1018,536,0.527
0901360,2,287,95,0.331
0901380,1,142,33,0.232
0901410,2,893,100,0.112
0901440,5,2604,435,0.167
0901470,8,4518,1997,0.442
0901500,1,300,68,0.227
0901530,16,9097,1365,0.15
0901560,7,4012,700,0.174
0901590,1,176,25,0.142
0901620,8,5529,607,0.11
0901680,4,1753,262,0.149
0901710,15,8560,1486,0.174
0901740,4,1712,828,0.484
0901770,6,3523,1604,0.455
0901800,7,3106,369,0.119
0901860,10,5043,2051,0.407
0901890,1,73,23,0.315
0901920,39,16364,12372,0.756
0901950,1,139,27,0.194
0902010,2,679,105,0.155
0902040,1,212,51,0.241
0902070,4,2267,1050,0.463
0902130,3,922,281,0.305
0902160,5,2426,500,0.206
0902190,1,426,151,0.354
0902220,4,834,150,0.18
0902280,5,2386,85,0.036
0902310,10,5809,3340,0.575
0902340,4,996,280,0.281
0902370,1,447,70,0.157
0902400,12,7456,5612,0.753
0902490,10,4317,1570,0.364
0902520,13,5313,1446,0.272
0902550,5,3317,329,0.099
0902580,5,1893,797,0.421
0902640,9,4118,2246,0.545
0902670,14,8972,6739,0.751
0902700,5,4118,15,0.004
0902730,4,2110,312,0.148
0902760,3,428,82,0.192
0902790,37,18627,12453,0.669
0902820,8,2894,2484,0.858
0902850,5,3663,1168,0.319
0902880,7,3899,1297,0.333
0902910,7,3931,500,0.127
0902940,1,70,23,0.329
0902970,4,1569,327,0.208
0903000,1,234,90,0.385
0903030,6,3135,663,0.211
0903060,2,767,150,0.196
0903090,21,11356,6206,0.546
0903120,10,3157,1851,0.586
0903180,3,1085,283,0.261
0903210,4,1256,164,0.131
0903240,4,1678,223,0.133
0903270,5,1862,1071,0.575
0903300,5,2267,914,0.403
0903330,4,1298,554,0.427
0903360,1,359,77,0.214
0903390,5,1231,297,0.241
0903420,2,423,84,0.199
0903450,4,1342,714,0.532
0903480,3,1121,566,0.505
0903510,2,827,82,0.099
0903515,4,713,163,0.229
0903520,4,2153,299,0.139
0903530,4,759,170,0.224
0903535,5,1341,226,0.169
0903536,4,1584,338,0.213
0903537,7,3508,400,0.114
0903538,4,1964,402,0.205
0903539,5,1770,210,0.119
0903540,5,1294,186,0.144
0903570,1,207,102,0.493
0903600,1,339,119,0.351
0903630,2,791,178,0.225
0903660,3,2105,312,0.148
0903720,2,830,164,0.198
0903750,2,1198,193,0.161
0903780,1,813,85,0.105
0903810,9,4472,342,0.076
0903840,5,2525,467,0.185
0903900,1,386,71,0.184
0903930,1,303,51,0.168
0903960,1,101,37,0.366
0903990,4,2058,762,0.37
0904020,1,96,40,0.417
0904050,8,4312,1269,0.294
0904080,1,261,7,0.027
0904110,7,4027,564,0.14
0904140,3,1339,71,0.053
0904170,6,4634,775,0.167
0904230,12,6021,1360,0.226
0904260,1,279,174,0.624
0904290,4,1375,410,0.298
0904320,21,15631,8630,0.552
0904350,1,329,118,0.359
0904380,4,1797,413,0.23
0904440,13,6616,3280,0.496
0904470,4,2031,314,0.155
0904500,3,824,272,0.33
0904530,3,935,390,0.417
0904560,4,2206,320,0.145
0904590,6,3722,2381,0.64
0904620,9,6600,1136,0.172
0904650,1,41,5,0.122
0904680,7,3137,1661,0.529
0904710,1,246,81,0.329
0904740,12,5206,1624,0.312
0904830,28,NA,12316,NA
0904860,5,2246,612,0.272
0904890,5,2572,896,0.348
0904920,16,8930,2204,0.247
0904950,9,5678,3165,0.557
0904980,3,628,227,0.361
0905010,4,2226,32,0.014
0905040,7,4776,135,0.028
0905070,7,3547,1005,0.283
0905100,2,385,158,0.41
0905130,4,3706,247,0.067
0905160,2,559,335,0.599
0905190,7,2921,2104,0.72
0905220,6,3202,1296,0.405
0905250,4,1442,627,0.435
0905280,5,2138,597,0.279
0905310,1,845,105,0.124
0905370,2,790,155,0.196
0905371,1,2073,1064,0.513
0905372,1,438,211,0.482
0905373,1,1055,25,0.024
1200002,3,11719,3262,0.278
1200030,58,28808,14047,0.488
1200060,6,4967,2522,0.508
1200090,46,26197,11988,0.458
1200120,8,2867,1744,0.608
1200150,107,72494,34977,0.482
1200180,330,256034,127679,0.499
1200210,5,2103,1209,0.575
1200240,24,16400,7930,0.484
1200270,26,15691,11075,0.706
1200300,48,38590,20314,0.526
1200330,69,47617,30555,0.642
1200360,17,9923,5717,0.576
1200390,505,329547,240851,0.731
1200420,8,4566,2952,0.647
1200450,5,2117,1536,0.726
1200480,201,128864,65021,0.505
1200510,65,NA,20929,NA
1200540,11,13131,6752,0.514
1200570,4,1238,684,0.553
1200600,13,4700,4148,0.883
1200630,5,2788,1447,0.519
1200660,6,1697,848,0.5
1200690,5,1930,966,0.501
1200720,5,1641,1254,0.764
1200750,9,4941,2932,0.593
1200780,15,14332,8916,0.622
1200810,28,23396,13588,0.581
1200840,21,12241,8110,0.663
1200870,299,224084,123522,0.551
1200900,8,3205,1851,0.578
1200930,28,17366,8748,0.504
1200960,14,6031,3276,0.543
1200990,3,692,513,0.741
1201020,2,1139,665,0.584
1201050,55,45820,19849,0.433
1201080,113,97263,47230,0.486
1201110,51,32504,14706,0.452
1201140,11,5482,3683,0.672
1201170,7,1302,669,0.514
1201200,10,2370,1277,0.539
1201230,75,50232,24124,0.48
1201260,59,42678,26760,0.627
1201290,32,18538,8329,0.449
1201320,19,8839,2580,0.292
1201350,17,12373,4689,0.379
1201380,48,32329,13157,0.407
1201410,11,6403,3938,0.615
1201440,260,204043,92152,0.452
1201470,79,72426,37353,0.516
1201500,228,189649,119860,0.632
1201530,98,81133,41594,0.513
1201560,154,95446,46384,0.486
1201590,159,110245,60786,0.551
1201620,17,10224,7002,0.685
1201650,38,30566,12296,0.402
1201680,58,43881,20365,0.464
1201710,73,66714,33086,0.496
1201740,49,48021,6910,0.144
1201770,51,43612,25492,0.585
1201800,11,8912,1011,0.113
1201830,11,5864,3454,0.589
1201860,8,2752,1816,0.66
1201890,3,2367,1027,0.434
1201920,87,62655,38629,0.617
1201950,10,5061,2168,0.428
1201980,20,11063,4624,0.418
1202010,9,3298,1930,0.585
1202012,2,2719,916,0.337
1202013,2,2524,736,0.292
1202014,1,616,616,1
1202015,1,1261,436,0.346
1202016,5,494,383,0.775
1500030,294,173178,81805,0.472
1600001,5,1060,337,0.318
1600002,11,3722,1005,0.27
1600003,1,378,14,0.037
1600006,1,242,42,0.174
1600007,1,1224,121,0.099
1600008,1,276,19,0.069
1600009,2,298,29,0.097
1600010,2,196,27,0.138
1600012,1,401,48,0.12
1600015,1,365,101,0.277
1600030,3,690,342,0.496
1600060,5,1589,712,0.448
1600138,2,141,46,0.326
1600139,4,1151,412,0.358
1600140,1,677,80,0.118
1600141,1,728,59,0.081
1600142,1,565,135,0.239
1600143,1,204,107,0.525
1600151,1,186,20,0.108
1600152,1,102,98,0.961
1600153,1,395,215,0.544
1600158,1,308,22,0.071
1600159,1,168,110,0.655
1600161,1,495,217,0.438
1600162,1,477,325,0.681
1600163,1,119,93,0.782
1600179,1,494,129,0.261
1600180,2,366,79,0.216
1600181,1,415,191,0.46
1600188,1,489,167,0.342
1600189,1,479,337,0.704
1600190,1,384,126,0.328
1600191,1,352,156,0.443
1600194,1,376,91,0.242
1600195,1,411,69,0.168
1600197,1,207,21,0.101
1600204,1,1270,577,0.454
1600205,1,457,204,0.446
1600240,6,1217,124,0.102
1600270,10,3914,1164,0.297
1600300,8,3247,490,0.151
1600330,1,105,80,0.762
1600360,45,22710,5668,0.25
1600420,5,1430,534,0.373
1600450,3,314,141,0.449
1600480,4,1303,257,0.197
1600490,2,381,51,0.134
1600510,10,5600,4713,0.842
1600540,2,178,56,0.315
1600570,2,176,65,0.369
1600600,12,8919,2291,0.257
1600630,2,221,25,0.113
1600660,15,5494,1985,0.361
1600690,1,305,274,0.898
1600720,2,318,56,0.176
1600750,2,121,85,0.702
1600780,17,10104,2308,0.228
1600810,2,436,124,0.284
1600815,3,386,301,0.78
1600840,2,327,58,0.177
1600870,1,115,37,0.322
1600900,1,211,116,0.55
1600930,21,11745,3401,0.29
1600960,5,2455,562,0.229
1601020,8,2587,581,0.225
1601050,5,1605,278,0.173
1601080,3,870,109,0.125
1601110,6,1846,603,0.327
1601140,3,1603,398,0.248
1601170,2,294,55,0.187
1601200,1,307,23,0.075
1601230,3,401,98,0.244
1601260,3,1263,459,0.363
1601380,1,333,35,0.105
1601410,2,347,184,0.53
1601440,1,173,52,0.301
1601470,3,1277,390,0.305
1601500,2,257,88,0.342
1601530,18,10123,2416,0.239
1601570,10,NA,770,NA
1601590,6,4147,116,0.028
1601620,3,402,257,0.639
1601650,4,1137,419,0.369
1601680,2,254,43,0.169
1601710,4,1915,297,0.155
1601740,2,184,19,0.103
1601770,11,5740,1361,0.237
1601800,11,4582,1110,0.242
1601830,2,517,128,0.248
1601860,11,4709,928,0.197
1601900,2,242,81,0.335
1601920,10,5754,1627,0.283
1601950,6,1250,115,0.092
1601980,3,867,279,0.322
1602030,5,1340,223,0.166
1602060,1,153,54,0.353
1602070,2,854,256,0.3
1602100,57,36765,3872,0.105
1602130,6,4138,611,0.148
1602160,2,136,52,0.382
1602190,8,4403,1482,0.337
1602220,8,2349,488,0.208
1602250,8,3713,1090,0.294
1602280,1,95,33,0.347
1602310,1,389,167,0.429
1602340,23,13079,3382,0.259
1602370,3,976,180,0.184
1602400,1,157,24,0.153
1602430,3,131,17,0.13
1602460,2,314,83,0.264
1602490,4,876,283,0.323
1602520,5,925,232,0.251
1602550,3,1014,194,0.191
1602580,5,1317,929,0.705
1602640,22,11882,2898,0.244
1602670,12,6154,1770,0.288
1602700,2,470,140,0.298
1602760,1,191,107,0.56
1602790,2,725,182,0.251
1602820,1,178,16,0.09
1602850,2,667,246,0.369
1602910,5,2407,556,0.231
1602940,4,521,242,0.464
1602970,6,1863,493,0.265
1603000,3,922,249,0.27
1603030,1,102,97,0.951
1603060,5,928,368,0.397
1603090,5,1609,215,0.134
1603120,1,75,14,0.187
1603180,7,1853,111,0.06
1603240,16,9327,2739,0.294
1603270,1,531,102,0.192
1603300,2,526,238,0.452
1603330,5,1492,587,0.393
1603360,3,1112,650,0.585
1603400,4,619,208,0.336
1603420,3,842,235,0.279
1603480,3,492,421,0.856
1603511,1,111,54,0.486
1700001,3,451,188,0.417
1700002,2,850,362,0.426
1700003,3,653,284,0.435
1700004,3,699,317,0.454
1700005,6,1763,671,0.381
1700006,4,62,58,0.935
1700007,2,717,302,0.421
1700009,2,513,226,0.441
1700010,5,1935,836,0.432
1700014,2,626,266,0.425
1700015,2,220,156,0.709
1700041,3,963,383,0.398
1700044,3,1251,528,0.422
1700045,3,725,388,0.535
1700065,1,128,64,0.5
1700077,3,1015,390,0.384
1700092,3,871,570,0.654
1700099,2,996,29,0.029
1700102,2,111,32,0.288
1700103,1,88,62,0.705
1700105,3,369,187,0.507
1700106,2,388,142,0.366
1700109,3,537,228,0.425
1700110,8,3434,2809,0.818
1700112,3,1501,947,0.631
1700113,4,674,207,0.307
1700114,3,635,344,0.542
1700115,2,527,248,0.471
1700119,10,3806,850,0.223
1700120,1,66,31,0.47
1700122,2,361,185,0.512
1700123,3,962,296,0.308
1700125,4,980,417,0.426
1700126,3,689,306,0.444
1700153,2,595,267,0.449
1700176,2,303,194,0.64
1700217,2,702,467,0.665
1700218,1,427,21,0.049
1700222,3,1111,210,0.189
1700223,3,495,200,0.404
1700310,3,920,469,0.51
1700314,4,589,227,0.385
1700319,4,738,405,0.549
1700320,5,1588,1530,0.963
1700321,4,964,441,0.457
1700323,1,66,26,0.394
1700324,4,653,364,0.557
1700326,4,1223,470,0.384
1700330,3,270,36,0.133
1700332,4,943,484,0.513
1701381,2,196,108,0.551
1701382,2,313,171,0.546
1701384,1,341,127,0.372
1701385,2,419,160,0.382
1701387,3,522,268,0.513
1701388,1,179,131,0.732
1701390,2,314,70,0.223
1701395,5,1283,541,0.422
1701400,1,579,278,0.48
1701403,4,1186,566,0.477
1701404,2,236,214,0.907
1701410,1,864,859,0.994
1701411,1,234,97,0.415
1701412,1,555,551,0.993
1701413,4,895,396,0.442
1701416,2,526,282,0.536
1701417,2,357,123,0.345
1701418,4,866,384,0.443
1701419,2,228,139,0.61
1701422,2,493,212,0.43
1701423,1,428,227,0.53
1701424,2,558,552,0.989
1701426,1,126,121,0.96
1701431,1,339,237,0.699
1701434,1,160,20,0.125
1701435,1,361,173,0.479
1701436,1,91,91,1
1701438,1,569,567,0.996
1703150,9,3587,1861,0.519
1703210,1,94,38,0.404
1703270,1,163,30,0.184
1703300,3,413,157,0.38
1703420,1,96,34,0.354
1703450,1,158,89,0.563
1703480,5,1520,781,0.514
1703510,2,724,367,0.507
1703600,9,5920,3154,0.533
1703660,2,365,126,0.345
1703690,3,752,331,0.44
1703750,3,586,340,0.58
1703780,1,522,230,0.441
1703810,2,342,113,0.33
1703840,5,2641,702,0.266
1703870,2,2646,328,0.124
1703900,4,2495,142,0.057
1703930,4,1104,527,0.477
1703960,2,713,264,0.37
1703990,3,969,475,0.49
1704020,1,1943,930,0.479
1704050,5,1526,1231,0.807
1704140,9,5345,673,0.126
1704170,6,12073,3890,0.322
1704200,1,86,35,0.407
1704230,1,136,50,0.368
1704260,4,1051,527,0.501
1704340,1,114,54,0.474
1704380,2,486,209,0.43
1704440,3,290,136,0.469
1704470,4,1041,342,0.329
1704560,3,592,354,0.598
1704620,4,1175,402,0.342
1704680,18,12894,8582,0.666
1704710,16,11187,4746,0.424
1704740,1,408,23,0.056
1704770,1,629,101,0.161
1704800,2,729,78,0.107
1704920,6,4682,1060,0.226
1704950,1,153,31,0.203
1705050,12,8161,1513,0.185
1705160,1,175,3,0.017
1705190,1,227,120,0.529
1705220,8,5441,995,0.183
1705310,3,1433,1416,0.988
1705430,3,1054,198,0.188
1705460,2,355,157,0.442
1705466,1,527,313,0.594
1705570,1,142,84,0.592
1705580,1,997,748,0.75
1705610,11,3429,2539,0.74
1705640,2,4829,2318,0.48
1705760,7,2207,2198,0.996
1705790,10,7516,3101,0.413
1705820,3,289,117,0.405
1705880,2,620,71,0.115
1705910,3,2015,1071,0.532
1705950,2,1091,607,0.556
1705970,1,588,298,0.507
1706000,6,2429,1682,0.692
1706060,4,2536,2035,0.802
1706090,8,3125,2156,0.69
1706120,5,2412,845,0.35
1706180,1,158,112,0.709
1706270,3,1727,454,0.263
1706390,3,835,303,0.363
1706420,2,2927,2202,0.752
1706450,3,1374,67,0.049
1706480,9,5066,2681,0.529
1706510,11,3066,2567,0.837
1706540,3,5403,3770,0.698
1706600,3,186,106,0.57
1706750,5,2301,1019,0.443
1706840,1,115,80,0.696
1706880,2,170,87,0.512
1706930,3,1381,794,0.575
1706960,1,1966,667,0.339
1707010,2,629,181,0.288
1707050,4,5198,1830,0.352
1707170,5,1927,878,0.456
1707200,2,648,111,0.171
1707290,3,2418,368,0.152
1707320,2,1317,181,0.137
1707440,3,405,212,0.523
1707650,3,1286,576,0.448
1707740,1,57,46,0.807
1707770,2,584,264,0.452
1707830,7,4703,601,0.128
1707860,1,175,167,0.954
1707950,3,616,232,0.377
1707980,2,438,6,0.014
1708010,3,1486,304,0.205
1708040,10,3064,2868,0.936
1708070,2,276,276,1
1708100,1,817,814,0.996
1708130,3,996,645,0.648
1708160,2,457,183,0.4
1708220,4,815,306,0.375
1708250,3,835,484,0.58
1708280,5,2219,1152,0.519
1708310,1,286,286,1
1708340,4,1553,856,0.551
1708370,1,958,502,0.524
1708400,3,7787,1911,0.245
1708430,4,1330,599,0.45
1708460,3,985,455,0.462
1708500,6,1367,738,0.54
1708550,26,20293,6799,0.335
1708580,1,325,182,0.56
1708610,1,198,42,0.212
1708640,4,2220,819,0.369
1708730,5,2369,535,0.226
1708790,2,802,200,0.249
1708970,3,1096,95,0.087
1709100,4,706,253,0.358
1709150,2,1361,142,0.104
1709170,2,559,294,0.526
1709180,1,349,339,0.971
1709210,2,554,154,0.278
1709270,3,1140,1131,0.992
1709300,1,864,544,0.63
1709330,2,460,164,0.357
1709400,2,402,156,0.388
1709420,18,NA,4612,NA
1709510,1,478,380,0.795
1709540,4,1196,50,0.042
1709600,6,2694,1310,0.486
1709810,2,949,500,0.527
1709850,1,285,120,0.421
1709930,624,NA,250941,NA
1709960,10,2689,2676,0.995
1709990,3,1418,906,0.639
1710200,15,9269,6844,0.738
1710240,4,381,183,0.48
1710290,3,261,78,0.299
1710340,3,275,140,0.509
1710380,3,1046,288,0.275
1710410,4,970,329,0.339
1710440,5,1706,786,0.461
1710470,9,3280,1199,0.366
1710530,5,2064,502,0.243
1710570,3,467,340,0.728
1710650,11,6097,3431,0.563
1710690,1,388,214,0.552
1710740,4,1973,245,0.124
1710790,4,1139,598,0.525
1710800,3,887,439,0.495
1710820,3,1201,748,0.623
1710830,2,389,103,0.265
1710860,1,101,34,0.337
1710950,2,444,435,0.98
1710980,3,223,157,0.704
1711010,3,1278,842,0.659
1711100,2,486,162,0.333
1711220,1,84,30,0.357
1711250,4,2299,2285,0.994
1711290,2,488,378,0.775
1711350,12,7012,1854,0.264
1711370,4,5598,1045,0.187
1711400,3,398,196,0.492
1711520,1,105,58,0.552
1711610,2,776,200,0.258
1711700,1,69,10,0.145
1711730,1,92,4,0.043
1711790,10,4794,3764,0.785
1711850,15,8260,6057,0.733
1711880,3,977,290,0.297
1711910,1,63,13,0.206
1711980,6,2746,49,0.018
1712000,12,6851,4187,0.611
1712030,3,180,84,0.467
1712060,3,440,174,0.395
1712090,2,339,279,0.823
1712120,11,4233,2100,0.496
1712150,1,177,99,0.559
1712210,3,871,446,0.512
1712240,2,575,134,0.233
1712330,5,2592,1244,0.48
1712420,8,2333,2314,0.992
1712450,10,1980,1915,0.967
1712480,3,241,166,0.689
1712510,3,274,121,0.442
1712540,13,4909,770,0.157
1712570,2,4887,655,0.134
1712700,8,4693,702,0.15
1712720,3,956,465,0.486
1712760,3,1392,724,0.52
1712810,3,529,172,0.325
1712840,1,514,188,0.366
1712870,1,224,76,0.339
1712930,3,378,148,0.392
1712960,3,748,432,0.578
1712990,1,574,364,0.634
1713050,3,636,222,0.349
1713140,7,3478,1673,0.481
1713170,5,2562,2473,0.965
1713230,1,961,492,0.512
1713240,7,1410,675,0.479
1713260,1,525,184,0.35
1713290,3,2236,1137,0.508
1713320,10,4729,4716,0.997
1713370,3,305,129,0.423
1713410,3,236,130,0.551
1713440,1,397,255,0.642
1713500,3,808,328,0.406
1713530,13,7365,1377,0.187
1713560,6,2407,875,0.364
1713590,3,345,345,1
1713660,3,1100,669,0.608
1713710,50,30333,13694,0.451
1713770,15,5858,3084,0.526
1713860,4,406,246,0.606
1713920,3,1100,98,0.089
1713940,2,3948,1866,0.473
1713970,13,8289,1170,0.141
1714050,3,644,146,0.227
1714100,4,2846,1070,0.376
1714160,1,268,89,0.332
1714220,3,778,538,0.692
1714250,1,306,54,0.176
1714350,3,629,154,0.245
1714410,1,72,32,0.444
1714430,5,1518,355,0.234
1714460,16,6709,2333,0.348
1714490,1,3727,1194,0.32
1714550,5,1848,702,0.38
1714580,1,939,285,0.304
1714640,1,217,107,0.493
1714710,2,615,326,0.53
1714760,1,345,339,0.983
1714820,1,755,181,0.24
1714940,1,52,27,0.519
1715030,1,1443,708,0.491
1715090,1,243,88,0.362
1715100,4,867,463,0.534
1715180,2,586,220,0.375
1715400,3,1313,583,0.444
1715420,5,2311,941,0.407
1715450,5,711,266,0.374
1715480,4,1495,583,0.39
1715490,3,745,242,0.325
1715630,2,679,340,0.501
1715660,2,414,68,0.164
1715700,3,2608,117,0.045
1715750,3,298,85,0.285
1715780,4,1269,769,0.606
1715820,2,778,203,0.261
1715840,1,707,83,0.117
1715880,4,652,233,0.357
1715900,8,3520,2049,0.582
1715930,3,2117,182,0.086
1716020,4,419,222,0.53
1716050,3,867,194,0.224
1716080,7,3929,2747,0.699
1716140,2,484,225,0.465
1716230,1,150,43,0.287
1716260,1,165,54,0.327
1716290,2,808,417,0.516
1716320,1,80,47,0.588
1716350,5,2463,575,0.233
1716380,10,5156,431,0.084
1716410,4,1498,434,0.29
1716530,1,238,40,0.168
1716560,2,828,118,0.143
1716590,1,246,85,0.346
1716650,1,181,68,0.376
1716680,3,1130,950,0.841
1716800,5,3509,720,0.205
1716830,4,7914,2358,0.298
1716860,3,1211,9,0.007
1716920,8,4307,926,0.215
1716950,4,1088,561,0.516
1717040,7,2788,1148,0.412
1717160,2,922,110,0.119
1717190,1,76,71,0.934
1717220,1,193,52,0.269
1717280,8,5840,3000,0.514
1717310,2,547,288,0.527
1717340,1,1856,674,0.363
1717370,2,435,153,0.352
1717490,1,182,45,0.247
1717520,9,3640,772,0.212
1717550,2,2680,391,0.146
1717580,2,261,150,0.575
1717670,2,408,141,0.346
1717700,2,200,62,0.31
1717730,6,1660,830,0.5
1717790,3,322,122,0.379
1717800,4,1924,859,0.446
1717850,3,1370,9,0.007
1718030,1,387,180,0.465
1718060,2,562,244,0.434
1718090,1,226,72,0.319
1718180,2,498,181,0.363
1718200,3,504,292,0.579
1718240,11,6286,3521,0.56
1718270,4,1791,900,0.503
1718360,1,368,203,0.552
1718390,2,186,81,0.435
1718420,5,2522,1038,0.412
1718450,6,1658,1356,0.818
1718480,3,779,772,0.991
1718510,3,866,426,0.492
1718570,9,3601,923,0.256
1718600,2,879,817,0.929
1718810,4,2361,1319,0.559
1718840,4,1703,382,0.224
1718870,2,894,225,0.252
1718960,1,351,251,0.715
1718990,6,2839,755,0.266
1719080,2,3298,382,0.116
1719110,2,992,30,0.03
1719200,4,1622,806,0.497
1719230,1,426,235,0.552
1719260,3,707,140,0.198
1719290,9,3685,73,0.02
1719320,2,3894,405,0.104
1719420,1,135,28,0.207
1719500,6,3684,211,0.057
1719530,3,1913,742,0.388
1719560,1,2789,287,0.103
1719620,1,1940,441,0.227
1719660,4,1113,602,0.541
1719680,2,854,627,0.734
1719830,9,8645,1176,0.136
1719920,2,308,167,0.542
1719960,3,871,237,0.272
1719970,6,2061,904,0.439
1720170,4,920,486,0.528
1720180,5,888,439,0.494
1720190,1,72,59,0.819
1720220,3,1023,73,0.071
1720250,1,209,117,0.56
1720280,9,3274,1762,0.538
1720370,1,182,48,0.264
1720380,4,1195,478,0.4
1720430,5,2450,962,0.393
1720490,4,1690,387,0.229
1720550,4,1053,587,0.557
1720580,20,9872,9237,0.936
1720610,2,6958,3972,0.571
1720640,1,343,132,0.385
1720760,10,4964,4226,0.851
1720790,2,181,97,0.536
1720880,3,1336,800,0.599
1720910,1,70,42,0.6
1720970,1,469,3,0.006
1721000,7,1940,1461,0.753
1721030,7,3341,308,0.092
1721130,1,86,30,0.349
1721180,4,1728,360,0.208
1721270,7,3537,518,0.146
1721300,2,420,161,0.383
1721390,3,987,357,0.362
1721420,1,505,224,0.444
1721450,3,1269,473,0.373
1721510,1,183,87,0.475
1721600,6,2986,363,0.122
1721630,5,1224,442,0.361
1721680,2,186,84,0.452
1721720,2,863,112,0.13
1721750,5,1595,27,0.017
1721780,1,1467,69,0.047
1721840,1,2570,497,0.193
1721870,4,2503,854,0.341
1721900,8,5549,799,0.144
1722020,5,2630,1015,0.386
1722050,1,466,439,0.942
1722080,2,914,632,0.691
1722110,1,1231,465,0.378
1722130,3,946,515,0.544
1722150,3,1109,651,0.587
1722300,2,514,171,0.333
1722350,2,118,44,0.373
1722500,1,1370,190,0.139
1722530,3,802,291,0.363
1722620,3,781,202,0.259
1722710,3,496,141,0.284
1722740,2,3506,1530,0.436
1722770,2,621,150,0.242
1722800,5,2129,80,0.038
1722830,2,3359,291,0.087
1722860,1,141,60,0.426
1722870,2,245,83,0.339
1722920,1,197,45,0.228
1722950,1,949,428,0.451
1722980,5,1022,619,0.606
1723050,1,831,359,0.432
1723070,3,6665,521,0.078
1723090,3,1859,20,0.011
1723100,3,1237,164,0.133
1723160,1,107,19,0.178
1723200,3,1492,399,0.267
1723250,6,1286,732,0.569
1723350,1,3818,651,0.171
1723460,8,2960,809,0.273
1723640,3,175,171,0.977
1723700,1,56,47,0.839
1723730,4,1403,336,0.239
1723850,6,2151,1608,0.748
1723880,1,3967,473,0.119
1723920,5,1972,974,0.494
1723970,3,669,665,0.994
1724000,3,1335,507,0.38
1724060,4,3352,666,0.199
1724090,3,6335,1495,0.236
1724120,1,86,46,0.535
1724270,3,1790,169,0.094
