district_id,district,high_schools,hs_with_ap,pct_hs_with_ap,d_ap_enroll,d_ap_enroll_latinx,d_ap_enroll_native,d_ap_enroll_asian,d_ap_enroll_hawpi,d_ap_enroll_black,d_ap_enroll_white,d_ap_enroll_twoplus,d_hs_enroll,d_hs_enroll_latinx,d_hs_enroll_native,d_hs_enroll_asian,d_hs_enroll_hawpi,d_hs_enroll_black,d_hs_enroll_white,d_hs_enroll_twoplus,pct_ap_enroll_d,pct_latinx_ap_enroll_d,pct_native_ap_enroll_d,pct_asian_ap_enroll_d,pct_hawpi_ap_enroll_d,pct_black_ap_enroll_d,pct_white_ap_enroll_d,pct_twoplus_ap_enroll_d,schools,schools_with_oos,pct_oos_d,pct_latinx_oos_d,pct_native_oos_d,pct_asian_oos_d,pct_hawpi_oos_d,pct_black_oos_d,pct_white_oos_d,pct_twoplus_oos_d
1739450,Tri City Cusd 1,1,1,1,0,0,0,0,0,0,0,0,163,2,0,0,0,6,151,5,0,0,NA,NA,NA,0,0,0,3,3,0.01,0,NA,0,NA,0,0.01,0
1739480,Tri Point Cusd 6-J,1,1,1,11,2,0,0,0,0,9,0,115,10,0,0,0,2,100,4,0.1,0.2,NA,NA,NA,0,0.09,0,3,3,0,0,NA,NA,0,0,0,0
1739600,Tuscola Cusd 301,1,1,1,13,0,0,3,0,0,9,1,285,14,0,6,1,6,253,7,0.05,0,NA,0.5,0,0,0.04,0.14,3,3,0,0,NA,0,0,0,0,0
1739630,Century Cusd 100,1,1,1,0,0,0,0,0,0,0,0,195,3,1,0,0,18,159,8,0,0,0,NA,NA,0,0,0,2,2,0,0,0,0,NA,0,0,0
1739870,United Twp Hsd 30,1,1,1,56,10,0,0,0,5,40,1,1750,429,7,45,2,358,881,55,0.03,0.02,0,0,0,0.01,0.05,0.02,1,1,0,0,0,0,0,0.01,0.01,0
1739960,Urbana Sd 116,1,1,1,238,17,1,19,1,46,140,14,1134,158,20,45,6,398,392,95,0.21,0.11,0.05,0.42,0.17,0.12,0.36,0.15,8,8,0,0,0,0,0,0,0,0
1740070,Valley View Cusd 365u,2,2,1,1960,768,1,197,8,310,585,91,5169,2313,8,331,17,1146,1164,196,0.38,0.33,0.12,0.6,0.47,0.27,0.5,0.46,19,19,0,0,0,0,0,0.01,0,0
1740080,Valmeyer Cusd 3,1,1,1,7,0,0,0,0,0,7,0,132,3,0,0,0,4,126,1,0.05,0,NA,NA,NA,0,0.06,0,3,3,0.01,0,NA,NA,NA,0,0.01,0
1740140,Vandalia Cusd 203,1,1,1,20,0,0,1,0,0,18,1,396,8,0,3,0,0,378,7,0.05,0,NA,0.33,NA,NA,0.05,0.14,3,3,0.01,0,NA,0,NA,NA,0.01,0
1740290,Vienna Hsd 133,1,1,1,0,0,0,0,0,0,0,0,351,6,0,2,0,0,332,10,0,0,NA,0,NA,NA,0,0,1,1,0,0,NA,0,NA,NA,0,0
1740320,Villa Grove Cusd 302,1,1,1,13,1,0,0,0,0,12,0,192,7,0,0,0,2,180,3,0.07,0.14,NA,NA,NA,0,0.07,0,3,3,0,0,NA,0,NA,0,0,0
1740410,Virginia Cusd 64,1,1,1,2,0,0,0,0,0,2,0,142,5,1,0,0,0,129,7,0.01,0,0,NA,NA,NA,0.02,0,2,2,0.03,0.11,0,NA,NA,0,0.03,0.14
1740440,Chsd 94,1,1,1,598,289,0,44,0,5,225,35,2047,1432,2,73,1,56,426,60,0.29,0.2,0,0.6,0,0.09,0.53,0.58,1,1,0,0,0,0,0,0,0,0
1740470,Wabash Cusd 348,1,1,1,0,0,0,0,0,0,0,0,480,5,0,8,0,2,453,9,0,0,NA,0,NA,0,0,0,4,4,0,0,0,0,0,0,0,0
1740650,Waltonville Cusd 1,1,1,1,31,0,0,0,0,2,29,0,104,0,1,1,0,2,100,0,0.3,NA,0,0,NA,1,0.29,NA,2,2,0.04,NA,0,0,NA,0,0.04,0
1740740,Warren Cusd 205,1,1,1,0,0,0,0,0,0,0,0,192,2,0,0,0,0,182,7,0,0,NA,NA,NA,NA,0,0,2,2,0,0,NA,NA,NA,NA,0,0
1740800,Warren Twp Hsd 121,1,1,1,1127,261,0,222,2,54,529,59,3741,1320,5,408,10,404,1432,177,0.3,0.2,0,0.54,0.2,0.13,0.37,0.33,1,1,0,0,0,0,0,0,0,0
1740830,Warrensburg-Latham Cusd 11,1,1,1,21,0,0,2,0,0,18,1,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,3,3,NA,NA,NA,NA,NA,NA,NA,NA
1740890,Warsaw Cusd 316,1,1,1,0,0,0,0,0,0,0,0,194,2,1,1,2,2,187,0,0,0,0,0,0,0,0,NA,2,2,0.01,0,0,0,0,0,0.01,0
1740920,Lowpoint-Washburn Cusd 21,1,1,1,0,0,0,0,0,0,0,0,143,3,0,0,0,2,131,7,0,0,NA,NA,NA,0,0,0,2,2,0,0,NA,NA,NA,0,0,0
1740980,Washington Chsd 308,1,1,1,503,0,1,8,0,11,483,0,1405,55,2,25,1,28,1233,67,0.36,0,0.5,0.32,0,0.39,0.39,0,1,1,0.01,0,0,0,0,0,0.01,0
1741070,Waterloo Cusd 5,1,1,1,42,0,0,0,0,0,42,0,825,16,3,2,2,0,776,23,0.05,0,0,0,0,NA,0.05,0,5,5,0,0,0,0,0,0,0,0
1741190,Wauconda Cusd 118,1,1,1,375,55,1,33,0,4,266,16,1439,462,4,58,1,32,842,47,0.26,0.12,0.25,0.57,0,0.12,0.32,0.34,6,6,0,0,0,0,0,0.01,0,0.01
1741250,Waukegan Cusd 60,1,1,1,481,399,1,14,1,36,23,7,4438,3606,33,70,6,490,124,60,0.11,0.11,0.03,0.2,0.17,0.07,0.19,0.12,21,21,0,0,0,0,0,0,0,0
1741280,Waverly Cusd 6,1,1,1,0,0,0,0,0,0,0,0,152,1,0,3,0,2,143,4,0,0,NA,0,NA,0,0,0,2,2,0.02,0,0,0,NA,0,0.02,0.1
1741360,Wayne City Cusd 100,1,1,1,0,0,0,0,0,0,0,0,144,0,0,1,0,4,140,1,0,NA,NA,0,NA,0,0,0,2,2,0,0,NA,0,NA,0,0,0
1741580,Frankfort Cusd 168,1,1,1,11,0,0,1,0,0,10,0,475,12,0,3,0,4,445,11,0.02,0,NA,0.33,NA,0,0.02,0,4,4,0,0,0,0,NA,0,0,0
1741690,Indian Prairie Cusd 204,3,3,1,4270,374,2,1918,11,197,1577,191,8760,1109,2,2584,15,808,3781,432,0.49,0.34,1,0.74,0.73,0.24,0.42,0.44,31,31,0,0,0,0,0,0,0,0
1741750,West Washington Co Cud 10,1,1,1,0,0,0,0,0,0,0,0,287,10,0,1,1,2,270,1,0,0,NA,0,0,0,0,0,2,2,0,0,NA,0,0,0,0,0
1741980,Cusd 201,1,1,1,186,21,0,13,0,7,131,14,375,78,0,20,0,42,221,20,0.5,0.27,NA,0.65,NA,0.17,0.59,0.7,4,4,0.01,0.01,NA,0,NA,0,0.01,0.02
1742060,Wethersfield Cusd 230,1,1,1,0,0,0,0,0,0,0,0,223,33,0,5,0,6,163,15,0,0,NA,0,NA,0,0,0,2,2,0.02,0,0,0,NA,0,0.02,0
1742180,Cusd 200,2,2,1,1323,120,0,101,1,27,997,77,3810,675,1,268,1,214,2465,175,0.35,0.18,0,0.38,1,0.13,0.4,0.44,19,19,0,0,0,0,0,0,0,0
1742240,North Greene Cusd 3,1,1,1,18,0,0,0,0,0,18,0,380,3,0,0,0,2,366,10,0.05,0,NA,NA,NA,0,0.05,0,2,2,0,0,NA,0,NA,0.5,0,0.04
1742310,Sterling Cusd 5,1,1,1,235,66,0,4,0,4,154,7,986,363,1,9,0,18,537,52,0.24,0.18,0,0.44,NA,0.22,0.29,0.13,6,6,0.01,0.01,0,0,NA,0,0,0.03
1742450,Williamsfield Cusd 210,1,1,1,21,0,0,0,0,0,21,0,88,6,0,0,0,0,81,1,0.24,0,NA,NA,NA,NA,0.26,0,3,3,0,0,NA,NA,NA,0,0,0
1742480,Williamsville Cusd 15,1,1,1,48,2,0,3,0,1,42,0,470,9,1,7,0,0,442,7,0.1,0.22,0,0.43,NA,1,0.1,0,3,3,0,0,0,0,NA,0,0,0
1742630,Wilmington Cusd 209u,1,1,1,36,3,1,0,0,0,31,1,447,41,1,1,0,6,394,7,0.08,0.07,1,0,NA,0,0.08,0.14,4,4,0,0,0,0,0,0,0,0
1742660,Winchester Cusd 1,1,1,1,0,0,0,0,0,0,0,0,166,3,0,0,0,0,159,4,0,0,NA,NA,NA,NA,0,0,2,2,0.01,0,NA,NA,NA,NA,0.01,0
1742690,Windsor Cusd 1,1,1,1,0,0,0,0,0,0,0,0,157,0,0,0,0,0,151,6,0,NA,NA,NA,NA,NA,0,0,2,2,0.02,0,NA,NA,NA,NA,0.02,0.07
1742790,Winnebago Cusd 323,1,1,1,1,0,0,0,0,0,1,0,416,30,5,1,0,8,350,17,0,0,0,0,NA,0,0,0,4,4,0.01,0.03,0,0,NA,0.05,0.01,0.02
1742990,Shawnee Cusd 84,1,1,1,0,0,0,0,0,0,0,0,79,0,0,0,0,2,75,2,0,NA,NA,NA,NA,0,0,0,3,3,0.01,NA,NA,NA,NA,0,0.01,0
1743330,Woodstock Cusd 200,2,2,1,745,257,5,49,1,18,413,2,1914,682,14,61,1,74,1079,10,0.39,0.38,0.36,0.8,1,0.24,0.38,0.2,12,12,0,0,0,0,0,0,0,0
1743800,Zeigler-Royalton Cusd 188,1,1,1,0,0,0,0,0,0,0,0,153,2,0,1,0,0,142,7,0,0,NA,0,NA,NA,0,0,3,3,0,0,NA,0,NA,0,0,0
1743890,Zion-Benton Twp Hsd 126,2,2,1,571,269,1,20,0,85,153,43,2546,1296,4,37,0,686,404,122,0.22,0.21,0.25,0.54,NA,0.12,0.38,0.35,2,2,0,0,0,0.03,NA,0.01,0.01,0
1743960,Yorkville Cusd 115,1,1,1,239,26,1,9,0,14,171,18,1932,303,4,32,0,158,1303,135,0.12,0.09,0.25,0.28,NA,0.09,0.13,0.13,9,9,0.01,0.01,0.2,0,0,0.01,0.01,0.01
1743962,Midwest Central Cusd 191,1,1,1,0,0,0,0,0,0,0,0,286,6,0,2,0,0,274,2,0,0,NA,0,NA,NA,0,0,3,3,0.02,0,NA,0,NA,0,0.02,0
1800008,White River Valley School District,1,1,1,47,4,0,2,1,1,36,3,240,16,0,3,2,0,206,8,0.2,0.25,NA,0.67,0.5,1,0.17,0.38,3,3,0.01,0.02,NA,0,0,0,0.01,0
1800030,Msd Southwest Allen County Schls,1,1,1,602,22,0,56,2,22,478,22,2563,181,8,121,5,120,2002,122,0.23,0.12,0,0.46,0.4,0.18,0.24,0.18,9,9,0.01,0.03,0,0,0,0.04,0.01,0.02
1800060,Adams Central Community Schools,1,1,1,95,2,0,1,0,1,91,0,368,13,1,2,0,4,346,3,0.26,0.15,0,0.5,NA,0.25,0.26,0,3,3,0.01,0.03,0,0,NA,0,0.01,0
1800107,Tri-Township Cons School Corp,1,1,1,0,0,0,0,0,0,0,0,97,0,0,0,0,4,94,1,0,NA,NA,NA,NA,0,0,0,2,2,0.03,0.09,NA,NA,0,0.17,0.02,0
1800118,North Central Parke Comm Schl Corp,1,1,1,61,1,0,0,0,1,56,3,382,8,0,0,0,2,360,13,0.16,0.12,NA,NA,NA,0.5,0.16,0.23,4,4,0.06,0.1,0,NA,NA,0.25,0.06,0.06
1800120,Alexandria Community School Corp,2,2,1,88,2,0,1,0,0,85,0,763,39,0,2,0,2,701,19,0.12,0.05,NA,0.5,NA,0,0.12,0,3,3,0.05,0.03,NA,0,NA,1,0.05,0.07
1800150,Anderson Community School Corp,1,1,1,111,8,0,1,0,8,86,8,1808,280,0,6,0,410,990,135,0.06,0.03,NA,0.17,NA,0.02,0.09,0.06,9,9,0.03,0.01,0,0,NA,0.05,0.03,0.04
1800180,Argos Community Schools,1,1,1,28,1,0,0,0,0,27,0,347,20,0,0,0,2,319,6,0.08,0.05,NA,NA,NA,0,0.08,0,2,2,0.02,0.03,NA,NA,NA,0,0.01,0.07
1800210,Attica Consolidated School Corp,1,1,1,53,0,0,0,0,3,50,0,317,14,0,0,0,10,292,5,0.17,0,NA,NA,NA,0.3,0.17,0,2,2,0.02,0,NA,0,0,0,0.02,0
1800212,Borden-Henryville School Corp,2,2,1,5,0,0,0,0,0,5,0,820,21,0,5,0,8,767,19,0.01,0,NA,0,NA,0,0.01,0,4,4,0.02,0,NA,0,NA,0.12,0.02,0.02
1800213,Silver Creek School Corporation,1,1,1,213,9,0,6,0,3,185,10,885,77,1,10,4,26,742,27,0.24,0.12,0,0.6,0,0.12,0.25,0.37,4,4,0.03,0.02,0,0,0,0,0.03,0.06
1800240,South Dearborn Community Sch Corp,1,1,1,0,0,0,0,0,0,0,0,723,12,2,4,0,2,691,13,0,0,0,0,NA,0,0,0,6,6,0,0,0,0,0,0,0,0
1800270,Avon Community School Corp,1,1,1,945,72,0,72,1,101,658,41,3256,346,4,193,1,548,1987,164,0.29,0.21,0,0.37,1,0.18,0.33,0.25,12,12,0.02,0.02,0.09,0,0,0.03,0.01,0.02
1800330,Barr-Reeve Community Schools Inc,1,1,1,16,0,0,0,0,0,16,0,494,9,0,0,0,0,480,4,0.03,0,NA,NA,NA,NA,0.03,0,2,2,0,0,NA,0,NA,0,0,0
1800360,Bartholomew Con School Corp,2,2,1,933,119,2,100,0,9,677,26,3573,567,16,152,0,84,2605,150,0.26,0.21,0.12,0.66,NA,0.11,0.26,0.17,15,15,0.02,0.02,0.09,0,0,0.03,0.02,0.03
1800390,Batesville Community School Corp,1,1,1,36,1,0,1,0,0,34,0,694,34,1,2,0,2,647,8,0.05,0.03,0,0.5,NA,0,0.05,0,4,4,0.02,0.03,0,0,NA,0,0.02,0
1800420,Baugo Community Schools,1,1,1,113,10,0,1,0,3,93,6,578,65,1,2,0,20,459,36,0.2,0.15,0,0.5,NA,0.15,0.2,0.17,4,4,0.03,0.01,0,0,NA,0.03,0.03,0.06
1800450,Beech Grove City Schools,1,1,1,50,0,0,1,0,4,37,8,968,124,0,7,0,178,607,81,0.05,0,NA,0.14,NA,0.02,0.06,0.1,5,5,0.12,0.04,NA,0,NA,0.17,0.09,0.15
1800480,Benton Community School Corp,1,1,1,156,4,1,1,0,0,150,0,817,77,2,1,0,4,710,23,0.19,0.05,0.5,1,NA,0,0.21,0,4,4,0.02,0.02,0,0,NA,0,0.02,0.03
1800570,Blackford County Schools,1,1,1,0,0,0,0,0,0,0,0,723,27,0,1,0,2,666,27,0,0,NA,0,NA,0,0,0,4,4,0.02,0.02,0,0,0,0,0.02,0.07
1800600,Bloomfield School District,1,1,1,149,4,0,0,0,0,143,2,437,6,0,0,0,0,428,3,0.34,0.67,NA,NA,NA,NA,0.33,0.67,2,2,0.01,0,NA,0,NA,NA,0.01,0
1800630,Monroe County Community Sch Corp,4,4,1,1065,54,1,85,0,27,838,60,3445,200,5,157,3,192,2662,231,0.31,0.27,0.2,0.54,0,0.14,0.31,0.26,21,21,0.01,0.01,0.05,0,0,0.02,0.01,0.02
1800660,Blue River Valley Schools,1,1,1,9,0,1,0,0,0,8,0,293,6,1,5,0,0,275,6,0.03,0,1,0,NA,NA,0.03,0,2,2,0.03,0,0,0,0,0,0.03,0
1800690,North Harrison Com School Corp,1,1,1,32,0,0,1,0,1,30,0,730,16,0,5,1,26,666,20,0.04,0,NA,0.2,0,0.04,0.05,0,4,4,0.03,0.03,0,0.17,0,0,0.03,0
1800720,Msd Bluffton-Harrison,1,1,1,4,2,0,2,0,0,0,0,472,29,0,5,1,10,422,5,0.01,0.07,NA,0.4,0,0,0,0,3,3,0,0.03,NA,0,0,0,0,0
1800750,Msd Boone Township,1,1,1,47,6,0,1,0,2,36,2,348,40,1,4,0,2,292,6,0.14,0.15,0,0.25,NA,1,0.12,0.33,3,3,0.02,0,0,0,NA,0.17,0.02,0.04
1800840,Clay Community Schools,2,2,1,30,0,0,0,0,0,30,0,1367,28,2,5,0,10,1301,23,0.02,0,0,0,NA,0,0.02,0,10,10,0.03,0,0,0,0,0.21,0.03,0.04
1800900,Bremen Public Schools,1,1,1,13,11,0,0,0,0,2,0,498,132,0,1,0,2,359,3,0.03,0.08,NA,0,NA,0,0.01,0,2,2,0.01,0.02,0,0,NA,0.12,0.01,0
1800960,Brown County School Corporation,1,1,1,131,3,2,2,0,0,123,1,544,16,4,6,0,2,505,12,0.24,0.19,0.5,0.33,NA,0,0.24,0.08,6,6,0.03,0.05,0,0,0,0,0.03,0.03
1801020,Brownsburg Community School Corp,1,1,1,750,38,1,40,0,65,566,40,2744,187,2,86,7,376,1954,130,0.27,0.2,0.5,0.47,0,0.17,0.29,0.31,10,10,0.02,0.01,0,0.01,0,0.02,0.02,0.03
1801050,Brownstown Cnt Com Sch Corp,1,1,1,48,0,0,0,0,0,48,0,507,11,1,1,0,2,490,3,0.09,0,0,0,NA,0,0.1,0,3,3,0.04,0.05,0,0,NA,0,0.04,0.03
1801060,C A Beard Memorial School Corp,1,1,1,71,0,0,0,0,0,71,0,381,2,2,5,0,0,361,11,0.19,0,0,0,NA,NA,0.2,0,3,3,0.04,0.1,0,0,0,0,0.05,0
1801200,Carmel Clay Schools,1,1,1,2478,93,2,569,11,60,1674,69,5311,296,3,776,19,238,3835,175,0.47,0.31,0.67,0.73,0.58,0.25,0.44,0.39,15,15,0,0,0,0,0,0,0,0
1801230,Medora Community School Corp,1,1,1,0,0,0,0,0,0,0,0,104,2,5,0,0,0,93,4,0,0,0,NA,NA,NA,0,0,2,2,0.01,0,0,NA,NA,NA,0.01,0
1801290,Carroll Consolidated School Corp,1,1,1,50,3,0,0,0,0,45,2,329,15,0,2,1,0,303,7,0.15,0.2,NA,0,0,NA,0.15,0.29,3,3,0.01,0,NA,0,0,0,0.01,0.03
1801410,Caston School Corporation,1,1,1,4,0,0,0,0,0,4,0,366,30,0,0,0,0,328,7,0.01,0,NA,NA,NA,NA,0.01,0,2,2,0,0,NA,0,NA,NA,0,0
1801440,Center Grove Community School Corp,1,1,1,418,17,1,45,0,1,342,12,2625,135,7,121,2,76,2204,75,0.16,0.13,0.14,0.37,0,0.01,0.16,0.16,9,9,0.01,0.02,0,0.01,0,0.03,0.01,0.03
1801560,Centerville-Abington Com Schs,1,1,1,61,3,0,2,0,0,56,0,518,13,2,7,1,0,467,27,0.12,0.23,0,0.29,0,NA,0.12,0,4,4,0.02,0,0,0,0,0,0.02,0.03
1801590,Dekalb Co Ctl United Sch Dist,1,1,1,184,9,0,4,0,1,169,1,1080,31,1,11,0,4,999,34,0.17,0.29,0,0.36,NA,0.25,0.17,0.03,6,6,0.02,0.03,0,0,NA,0,0.02,0.04
1801710,Central Noble Com School Corp,1,1,1,18,0,0,0,0,0,18,0,717,14,0,5,0,0,690,7,0.03,0,NA,0,NA,NA,0.03,0,3,3,0.07,0.06,0,0,NA,0,0.07,0.09
1801740,Perry Central Com Schools Corp,1,1,1,79,2,0,0,0,0,73,4,575,9,0,2,0,0,549,13,0.14,0.22,NA,0,NA,NA,0.13,0.31,2,2,0.02,0,0,0,NA,0,0.02,0.04
1801770,Randolph Central School Corp,1,1,1,23,1,0,0,0,0,22,0,387,15,0,3,0,6,361,5,0.06,0.07,NA,0,NA,0,0.06,0,5,5,0.03,0,0,0,NA,0.25,0.03,0.05
1801890,Clark-Pleasant Community Sch Corp,1,1,1,462,27,0,54,0,12,345,24,2012,134,6,193,3,108,1483,107,0.23,0.2,0,0.28,0,0.11,0.23,0.22,7,7,0.03,0.02,0,0.01,0,0.05,0.02,0.03
1801920,Clarksville Community School Corp,1,1,1,0,0,0,0,0,0,0,0,353,42,1,1,0,32,246,28,0,0,0,0,NA,0,0,0,4,4,0.02,0.01,0,0,0,0.04,0.02,0.01
1802040,Northwestern School Corp,1,1,1,81,3,0,1,0,1,71,5,598,39,0,2,0,8,522,28,0.14,0.08,NA,0.5,NA,0.12,0.14,0.18,4,4,0.02,0.04,0,0,NA,0.14,0.02,0.05
1802130,Clinton Central School Corporation,1,1,1,36,0,0,0,0,0,36,0,417,22,1,0,0,4,388,2,0.09,0,0,NA,NA,0,0.09,0,2,2,0.03,0.03,0,0,NA,0,0.03,0
1802160,Clinton Prairie School Corporation,1,1,1,76,8,0,0,0,0,67,1,548,46,0,0,0,2,492,8,0.14,0.17,NA,NA,NA,0,0.14,0.12,2,2,0.04,0.01,0,NA,NA,0,0.04,0
1802190,South Central Com School Corp,1,1,1,50,2,1,1,0,0,46,0,508,42,1,3,0,4,449,11,0.1,0.05,1,0.33,NA,0,0.1,0,2,2,0.01,0,0,0,NA,0,0.01,0.09
1802220,Cloverdale Community Schools,1,1,1,93,4,0,0,0,0,87,2,309,8,1,0,0,0,287,13,0.3,0.5,0,NA,NA,NA,0.3,0.15,3,3,0.05,0.19,0,NA,NA,0,0.04,0.07
1802280,Whitley County Con Schools,1,1,1,219,4,0,1,0,0,208,6,1077,39,4,7,0,14,981,37,0.2,0.1,0,0.14,NA,0,0.21,0.16,6,6,0.01,0.03,0,0,0,0.03,0.01,0.01
1802400,Concord Community Schools,1,1,1,357,92,0,6,0,15,230,14,1684,695,3,17,1,110,742,92,0.21,0.13,0,0.35,0,0.14,0.31,0.15,7,7,0.01,0.01,0,0.02,0,0.05,0.01,0.01
1802430,Covington Community School Corp,1,1,1,61,6,0,0,0,0,55,0,297,14,0,1,0,0,257,24,0.21,0.43,NA,0,NA,NA,0.21,0,3,3,0.01,0,1,0,NA,0,0.01,0
1802440,Crawford County Community Sch Corp,1,1,1,133,1,0,0,0,1,130,1,425,8,0,0,0,0,408,8,0.31,0.12,NA,NA,NA,1,0.32,0.12,5,5,0.02,0,NA,NA,0,0,0.02,0.17
1802460,Crawfordsville Community Schools,1,1,1,117,22,1,5,0,1,82,6,679,122,1,12,0,22,500,27,0.17,0.18,1,0.42,NA,0.05,0.16,0.22,5,5,0.01,0.01,0,0,0,0.01,0.01,0.02
1802490,Crown Point Community School Corp,1,1,1,1007,100,1,44,1,15,811,35,2938,399,7,82,1,102,2251,94,0.34,0.25,0.14,0.54,1,0.15,0.36,0.37,10,10,0.01,0.01,0,0,0,0.02,0.01,0.01
1802520,Culver Community Schools Corp,1,1,1,11,0,0,0,0,0,11,0,425,40,0,0,0,0,367,18,0.03,0,NA,NA,NA,NA,0.03,0,2,2,0.05,0.06,NA,0,NA,0,0.05,0
1802550,Danville Community School Corp,1,1,1,210,1,0,2,0,3,203,1,746,12,2,3,0,18,687,28,0.28,0.08,0,0.67,NA,0.17,0.3,0.04,4,4,0.02,0.02,0,0,0,0.1,0.02,0
1802610,Decatur County Community Schools,2,2,1,124,4,0,0,0,0,118,2,926,21,2,1,0,2,886,14,0.13,0.19,0,0,NA,0,0.13,0.14,4,4,0.02,0.02,0,0,NA,0,0.02,0
1802640,Msd Decatur Township,2,2,1,31,4,0,1,0,2,23,1,2024,303,5,14,0,404,1234,111,0.02,0.01,0,0.07,NA,0,0.02,0.01,9,9,0.04,0.02,0,0,0.2,0.05,0.03,0.05
1802660,Delaware Community School Corp,1,1,1,0,0,0,0,0,0,0,0,805,8,0,0,0,20,747,28,0,0,NA,NA,NA,0,0,0,5,5,0.02,0.05,0,0,0,0,0.02,0.04
1802700,Delphi Community School Corp,1,1,1,51,3,0,0,0,0,45,3,458,49,0,0,0,4,391,11,0.11,0.06,NA,NA,NA,0,0.12,0.27,3,3,0.02,0.02,0,0,NA,0.06,0.01,0
1802800,Duneland School Corporation,1,1,1,280,9,0,8,0,1,250,12,2079,270,4,24,1,36,1669,70,0.13,0.03,0,0.33,0,0.03,0.15,0.17,9,9,0.01,0.02,0,0,0,0.02,0.02,0.01
1802830,Zionsville Community Schools,1,1,1,939,29,1,68,0,15,776,50,2149,98,4,118,0,48,1779,106,0.44,0.3,0.25,0.58,NA,0.31,0.44,0.47,8,8,0,0,0,0,0,0,0,0
1802850,East Allen County Schools,5,5,1,222,8,0,14,0,4,190,6,4529,322,11,435,5,466,3123,215,0.05,0.02,0,0.03,0,0.01,0.06,0.03,14,14,0.03,0.02,0.08,0.03,0,0.06,0.02,0.02
1802880,School City Of East Chicago,1,1,1,126,84,0,0,0,40,2,0,1105,592,0,0,0,490,19,23,0.11,0.14,NA,NA,NA,0.08,0.11,0,6,6,0.01,0,0.2,0,NA,0.01,0.01,0.01
1802910,Lake Station Community Schools,1,1,1,42,24,0,0,0,4,12,2,681,269,0,0,0,98,289,28,0.06,0.09,NA,NA,NA,0.04,0.04,0.07,3,3,0.01,0.02,0,NA,NA,0.01,0.01,0.03
1802940,East Gibson School Corporation,1,1,1,32,0,0,0,0,0,30,2,244,2,0,0,0,0,235,6,0.13,0,NA,NA,NA,NA,0.13,0.33,5,5,0.07,0,0,0,NA,NA,0.07,0
1802970,East Noble School Corporation,1,1,1,189,8,0,5,1,2,170,3,1099,71,1,14,1,0,987,21,0.17,0.11,0,0.36,1,1,0.17,0.14,7,7,0.03,0.03,0.2,0,0,0,0.03,0.03
1803000,East Washington School Corp,1,1,1,45,1,0,0,0,0,44,0,411,12,1,0,0,0,391,7,0.11,0.08,0,NA,NA,NA,0.11,0,3,3,0.02,0,0,0,0,0.12,0.02,0
1803030,Eastbrook Community Sch Corp,1,1,1,10,1,0,0,0,0,9,0,470,25,0,1,0,2,431,9,0.02,0.04,NA,0,NA,0,0.02,0,4,4,0.01,0.02,NA,0,0,0,0.01,0
1803060,Dekalb Co Eastern Com Sch Dist,1,1,1,0,0,0,0,0,0,0,0,606,16,3,1,0,8,563,13,0,0,0,0,NA,0,0,0,3,3,0.02,0,0,0,NA,0.06,0.02,0
1803090,Eastern Greene Schools,1,1,1,64,1,0,2,0,0,60,1,310,4,1,2,0,2,297,5,0.21,0.25,0,1,NA,0,0.2,0.2,3,3,0.03,0,0,0,NA,0.5,0.03,0
1803120,Eastern Hancock Co Com Sch Corp,1,1,1,22,0,0,0,0,0,22,0,396,7,2,0,0,0,382,5,0.06,0,0,NA,NA,NA,0.06,0,3,3,0.02,0,0,NA,NA,0,0.02,0
1803150,Eastern Howard School Corporation,1,1,1,70,3,1,1,0,1,62,2,466,12,3,1,0,6,427,19,0.15,0.25,0.33,1,NA,0.17,0.15,0.11,3,3,0.02,0,0,0,NA,0.14,0.02,0
1803180,Randolph Eastern School Corp,1,1,1,0,0,0,0,0,0,0,0,400,105,0,0,0,12,274,13,0,0,NA,NA,NA,0,0,0,2,2,0.04,0.04,NA,NA,NA,0,0.03,0.12
1803210,Shelby Eastern Schools,2,2,1,26,0,0,1,0,0,25,0,600,11,0,3,2,4,579,3,0.04,0,NA,0.33,0,0,0.04,0,4,4,0.03,0,NA,0,0,0,0.03,0
1803240,Edinburgh Community School Corp,1,1,1,9,1,0,0,0,0,8,0,230,10,0,0,0,0,213,7,0.04,0.1,NA,NA,NA,NA,0.04,0,3,3,0.03,0.03,NA,0,NA,NA,0.03,0.09
1803270,Elkhart Community Schools,1,1,1,246,65,0,8,0,11,141,21,3235,1232,0,44,1,448,1286,238,0.08,0.05,NA,0.18,0,0.02,0.11,0.09,19,19,0.01,0.01,0,0,0,0.02,0.01,0.02
1803300,Elwood Community School Corp,1,1,1,50,1,0,1,0,0,45,3,623,37,2,3,0,2,567,13,0.08,0.03,0,0.33,NA,0,0.08,0.23,3,3,0.02,0.01,0,0.17,0,0,0.02,0.02
1803330,Eminence Community School Corp,1,1,1,1,0,0,0,0,0,1,0,178,1,0,0,0,0,173,3,0.01,0,NA,NA,NA,NA,0.01,0,2,2,0.04,0,0,NA,NA,NA,0.04,0
1803450,Evansville Vanderburgh School Corp,6,6,1,1186,80,2,28,5,95,1239,109,5299,277,6,78,51,678,3805,421,0.22,0.29,0.33,0.36,0.1,0.14,0.33,0.26,37,37,0.04,0.03,0,0.01,0.02,0.11,0.02,0.06
